main_category,series_name,detail_page_url,gov_stat_code,overview,field_major,field_minor,stat_type,homepage_url,organization_detail,division,email,tel,organization
商業・サービス業,第3次産業活動能力・稼働率指数,https://www.e-stat.go.jp/statistics/00550370,550370,第３次産業活動指数（原指数）の活動能力指数は、その大分類業種についてウォートンスクール法等を用いて活動能力指数を算出しています。また、稼働率指数は、業種別に第３次産業活動指数（季節調整済）をその活動能力指数で除して算出しています。なお、第３次産業活動能力・稼働率指数は、平成２１年第１四半期で作成・公表を終了しました。,商業・サービス業,需給流通,加工統計,,経済産業省,統計情報システム室,,,経済産業省
商業・サービス業,生コンクリート流通統計調査,https://www.e-stat.go.jp/statistics/00550610,550610,生コンクリート流通統計調査は、我が国生コンクリート製造業の生産活動の実態を把握し、生コンクリート工業に関する各種の行政施策を実施するための基礎資料を得ることを目的とし、昭和３６年から統計法に基づく一般統計調査として、四半期ごと実施しております。本統計では、出荷動向、需要先別出荷量、原材料消費量、設備基数、生産能力、労務、等を生コンクリートを生産する事業者でミキサの混練能力が月産１４，０００立方メートル以上の事業所を対象として調査しております。,商業・サービス業,需給流通,一般統計,,経済産業省,,,,経済産業省
商業・サービス業,革需給動態統計調査,https://www.e-stat.go.jp/statistics/00550650,550650,,商業・サービス業,需給流通,一般統計,,経済産業省,,,,経済産業省
商業・サービス業,家庭電気製品の量販店販売統計調査,https://www.e-stat.go.jp/statistics/00550670,550670,家電業界の総合的な状況を把握し、経済産業省として家電業界の不況対策、家電流通の適正化等家電業界の産業振興に資するための政策に当該統計を活用することを目的に、2007年より全国の家電販売店・百貨店・チェーンストア・ホームセンター・通信販売で、家電製品の売上げが10億円以上の企業約90社で実施。商業動態統計調査の対象に「家電量販店」のカテゴリーが追加される方向で検討中であること等を踏まえ、事業者の負担軽減と類似統計との重複の排除等の観点から、2011年3月をもって終了。,商業・サービス業,商業,一般統計,,経済産業省,,,,経済産業省
商業・サービス業,中国地域専門量販店販売統計調査,https://www.e-stat.go.jp/statistics/00550680,550680,,商業・サービス業,商業,一般統計,http://www.chugoku.meti.go.jp/stat/ryohan/index.html,経済産業省,中国経済産業局総務企画部企画調査課,,,経済産業省
商業・サービス業,石油製品需給動態統計調査,https://www.e-stat.go.jp/statistics/00551020,551020,石油は、日本の一次エネルギー供給の約４割を占めており、国民生活及び経済活動を支える社会基盤の構築のために不可欠となっています。また、日本では石油のほとんどが蒸留・精製によりガソリン等の石油製品に転換されて販売されています。本調査では、そんな石油製品について日本国内の需給の実態を明らかにするため、石油製品の製造業者、輸入業者等に対して毎月実施しており、石油製品別の月間受入量・払出量、国別の輸出入量、月末在庫量等を提供しています。本調査の結果は、行政はもとより民間企業でも広く活用されています。,商業・サービス業,需給流通,基幹統計,http://www.enecho.meti.go.jp/statistics/petroleum_and_lpgas/pl004/,資源エネルギー庁,資源エネルギー庁資源・燃料部政策課,,,経済産業省
商業・サービス業,非鉄金属等需給動態統計調査,https://www.e-stat.go.jp/statistics/00551070,551070,非鉄金属等需給動態統計調査の概要・目的：非鉄金属等の需給の実態を明らかにすることにより、我が国における非鉄金属等の安定的かつ効率的な供給の確保を図る等、鉱物資源に関する政策検討の基礎資料を得ることを目的とするもの・調査対象：生産業者：非鉄金属等の掘採、選鉱又は製錬（再生を除く。）を行う事業者。販売業者：非鉄金属等を他から購入（輸入を含む。）し、その販売を業とする事業者。消費者：非鉄金属等を消費している事業者。・調査事項：生産業者:受入(自社生産、委託生産、その他)、消費、出荷(国内販売、その他)、月末在庫、用途別国内販売内訳販売業者:受入、出荷(国内販売、その他)、月末在庫消費者:自家発生・自家生産、受入、消費、出荷、月末在庫、用途別消費内訳・利用上の注意：月報のデータは、各月の公表時点の速報値です。年報にて補正しているため、年報のデータと１～１２月の月報データの合計値等が合わない場合があります。その他詳細は、下記HPを御参照ください。資源エネルギー庁　非鉄金属等需給動態統計調査HPhttp://www.enecho.meti.go.jp/statistics/coal_and_minerals/cm002/,商業・サービス業,需給流通,一般統計,,資源エネルギー庁,資源エネルギー庁資源・燃料部鉱物資源課,,,経済産業省
商業・サービス業,貴金属流通統計調査,https://www.e-stat.go.jp/statistics/00551080,551080,貴金属流通統計調査の概要・目的：貴金属（金地金、プラチナ、パラジウム）の流通及び多岐にわたる流通実態を把握し、貴金属の国内流通に関する行政施策の基礎資料とするもの。・調査対象：一般社団法人日本金地金流通協会正会員及び賛助会等のうち、貴金属の生産及び流通を取り扱っている生産者、輸出入業者及び貴金属商。・調査事項：貴金属の生産、輸出入、国内流通状況、在庫状況等。・利用上の注意：平成２１年以降の月報のデータは、各月の公表時点での速報値です。年報にて補正しているため、年報のデータと１月～１２月の月報のデータの合計値等が合わない場合があります。その他詳細は、下記ＨＰを御参照ください。資源エネルギー庁　貴金属流通統計ＨＰhttp://www.enecho.meti.go.jp/statistics/coal_and_minerals/cm005/summary.html,商業・サービス業,需給流通,一般統計,,資源エネルギー庁,資源エネルギー庁資源・燃料部鉱物資源課,,,経済産業省
商業・サービス業,リース・レンタル建設機械情勢調査,https://www.e-stat.go.jp/statistics/00600090,600090,,商業・サービス業,サービス業,一般統計,,国土交通省,,,,国土交通省
商業・サービス業,産業連関構造調査(不動産業投入調査),https://www.e-stat.go.jp/statistics/00600220,600220,,商業・サービス業,サービス業,一般統計,,国土交通省,,,,国土交通省
